Name,Latest Chapter,Dated Released,depth,download_timeout,download_slot,download_latency,Link,Genre,Status,Rating,img-link
Hakumei To Mikochi,Vol.8 Chapter 62: Port Town Scenery,"Jan 25,21",99,180.0,manganelo.com,0.30887651443481445,https://manganelo.com/manga/hakumei_to_mikochi,"Fantasy,Seinen,Slice of life",Ongoing,4.81,https://avt.mkklcdnv6temp.com/27/t/1-1583464781.jpg
The Beautiful Wife Of The Whirlwind Marriage,Chapter 279,"Jan 25,21",99,180.0,manganelo.com,0.27962517738342285,https://manganelo.com/manga/vc921113,"Comedy,Romance,Shoujo",Ongoing,4.58,https://avt.mkklcdnv6temp.com/43/z/19-1583500778.jpg
Like A Butterfly,Chapter 46,"Jan 26,21",99,180.0,manganelo.com,0.2892427444458008,https://manganelo.com/manga/like_a_butterfly,,Updating,4.68,https://avt.mkklcdnv6temp.com/32/k/14-1583490881.jpg
Vanguard Of Archer,Chapter 32,"Jan 26,21",99,180.0,manganelo.com,0.31790637969970703,https://manganelo.com/manga/vanguard_of_archer,"One shot,Shounen",Completed,2.68,https://avt.mkklcdnv6temp.com/42/x/3-1583469361.jpg
The Planet Walks Alone,Chapter 78: Ch29: Death And The Future (2),"Jan 26,21",99,180.0,manganelo.com,0.35907936096191406,https://manganelo.com/manga/ok918957,"Drama,School life,Shoujo,Slice of life,Webtoons",Ongoing,4.06,https://avt.mkklcdnv6temp.com/14/j/18-1583497642.jpg
Kuzuna Kimi Shika Aisenai,Chapter 5: What I Want Him To Say,"Jan 26,21",99,180.0,manganelo.com,0.32378506660461426,https://manganelo.com/manga/hl923838,"Comedy,Romance,School life,Shoujo,Slice of life",Ongoing,4.14,https://avt.mkklcdnv6temp.com/1/m/21-1597935273.jpg
The Beauty Of The Appricot Forest,Chapter 48,"Jan 26,21",99,180.0,manganelo.com,0.41986823081970215,https://manganelo.com/manga/lr920670,"Romance,Shounen ai,Supernatural,Webtoons",Ongoing,4.28,https://avt.mkklcdnv6temp.com/27/l/19-1583500181.jpg
Yama Of The Hell,Chapter 119,"Jan 26,21",99,180.0,manganelo.com,0.40284132957458496,https://manganelo.com/manga/si919097,"Romance,Supernatural,Webtoons",Ongoing,3.61,https://avt.mkklcdnv6temp.com/19/p/18-1583497862.jpg
How To Raise A Demon King’S Child,Chapter 5,"Jan 26,21",99,180.0,manganelo.com,0.36276817321777344,https://manganelo.com/manga/eg923852,"Comedy,Fantasy,Romance",Ongoing,4.73,https://avt.mkklcdnv6temp.com/2/a/21-1598111473.jpg
Masked Rider Kuuga,Vol.3 Chapter 10: Objective,"Jan 26,21",99,180.0,manganelo.com,0.4426102638244629,https://manganelo.com/manga/lw922126,"Action,Comedy,Horror,Sci fi,Supernatural,Tragedy",Ongoing,4.54,https://avt.mkklcdnv6temp.com/32/b/20-1583502261.jpg
Houkago No Salome,Chapter 6: Naomi And Renji,"Jan 23,21",100,180.0,manganelo.com,0.30958032608032227,https://manganelo.com/manga/on925175,"Drama,Psychological,Romance,School life,Seinen",Ongoing,4.72,https://avt.mkklcdnv6temp.com/6/f/23-1610509794.jpg
Vampyre,Chapter 7,"Jan 23,21",100,180.0,manganelo.com,0.30081820487976074,https://manganelo.com/manga/oh923480,"Action,Drama,Fantasy,Horror,Romance,Tragedy",Ongoing,4.15,https://avt.mkklcdnv6temp.com/37/l/21-1595619632.jpg
There’S Nothing Else To Eat But You,Chapter 2,"Jan 23,21",100,180.0,manganelo.com,0.30251097679138184,https://manganelo.com/manga/ca925154,"Fantasy,Romance",Ongoing,4.56,https://avt.mkklcdnv6temp.com/5/k/23-1610435511.jpg
Mahoroba Kissa,Chapter 43 [End],"Jan 23,21",100,180.0,manganelo.com,0.34186887741088867,https://manganelo.com/manga/mahoroba_kissa,Seinen,Ongoing,3.32,https://avt.mkklcdnv6temp.com/35/i/11-1583485284.jpg
G Joushi!,Chapter 18: The Summer When Girls Turned To Women [End],"Jan 23,21",100,180.0,manganelo.com,0.34163594245910645,https://manganelo.com/manga/uf922655,"Ecchi,School life,Slice of life",Ongoing,4.36,https://avt.mkklcdnv6temp.com/2/k/21-1586578355.jpg
The Galaxy Next Door,Chapter 4: The Princess And The Outburst,"Jan 23,21",100,180.0,manganelo.com,0.3809988498687744,https://manganelo.com/manga/zz924815,"Comedy,Romance,Seinen,Slice of life",Ongoing,4.79,https://avt.mkklcdnv6temp.com/41/k/22-1606536421.jpg
The Comeback Of The Demon King Who Formed A Demon's Guild After Being Vanquished By The Hero,Chapter 6,"Jan 23,21",100,180.0,manganelo.com,0.31828951835632324,https://manganelo.com/manga/fa921858,Manhua,Ongoing,4.7,https://avt.mkklcdnv6temp.com/22/b/20-1583501871.jpg
Sorcerer Maiden,Chapter 39: The Lantern Festival,"Jan 23,21",100,180.0,manganelo.com,0.3412513732910156,https://manganelo.com/manga/sorcerer_maiden,"Drama,Fantasy,Historical,Romance,Shoujo,Shounen,Manhua",Ongoing,4.38,https://avt.mkklcdnv6temp.com/30/g/16-1583494558.jpg
Cute Wife At Home: Never Marry A Crafty Husband,Chapter 54,"Jan 23,21",100,180.0,manganelo.com,0.3215980529785156,https://manganelo.com/manga/im922382,"Action,Romance,Webtoons",Ongoing,4.33,https://avt.mkklcdnv6temp.com/41/r/20-1583576095.jpg
Kiss Me Please,Chapter 9,"Jan 23,21",100,180.0,manganelo.com,0.35898494720458984,https://manganelo.com/manga/kiss_me_please,"Comedy,Romance,Slice of life",Ongoing,3.9,https://avt.mkklcdnv6temp.com/33/i/21-1593710238.jpg
Winner Takes All,Chapter 125: Conflict,"Jan 23,21",100,180.0,manganelo.com,0.3571639060974121,https://manganelo.com/manga/dk919256,"Action,Adventure,Martial arts,Mystery,Psychological,Sci fi,Seinen,Supernatural,Webtoons",Ongoing,4.59,https://avt.mkklcdnv6temp.com/25/n/18-1583498082.jpg
Iwakutsuki Bukken No Yakuro-San,Vol.1 Chapter 16.3,"Jan 23,21",100,180.0,manganelo.com,0.3736426830291748,https://manganelo.com/manga/ji919089,"Comedy,Mystery,Romance,Slice of life,Supernatural",Ongoing,4.81,https://avt.mkklcdnv6temp.com/19/i/18-1583497847.jpg
"Our War That Ends The World, Or Perhaps The Crusade That Starts It Anew",Chapter 36: Alice Explodes,"Jan 23,21",100,180.0,manganelo.com,0.4050559997558594,https://manganelo.com/manga/our_war_that_ends_the_world_or_perhaps_the_crusade_that_starts_it_anew,Shounen,Ongoing,4.67,https://avt.mkklcdnv6temp.com/44/q/16-1583495075.jpg
Parasyte Reversi,Vol.4 Chapter 37.5: Omake - Fukami The Psychic,"Jan 24,21",100,180.0,manganelo.com,0.4048116207122803,https://manganelo.com/manga/fk922981,"Drama,Horror,Mystery,Psychological,Sci fi,Seinen,Tragedy",Ongoing,4.53,https://avt.mkklcdnv6temp.com/16/f/21-1589943732.jpg
House Backer,Chapter 5: Days Of Youth And Love,"Jan 23,21",100,180.0,manganelo.com,0.376131534576416,https://manganelo.com/manga/house_backer,"Comedy,Shounen ai,Slice of life",Completed,4.51,https://avt.mkklcdnv6temp.com/39/k/4-1583471306.jpg
The Emperor Hopes For The Court Lady As His Bride,Chapter 15,"Jan 24,21",100,180.0,manganelo.com,0.40301990509033203,https://manganelo.com/manga/li919942,"Comedy,Fantasy,Romance,Shoujo",Ongoing,4.67,https://avt.mkklcdnv6temp.com/50/u/18-1583499088.jpg
Shed! Ryugasaki-San,Chapter 66,"Jan 24,21",100,180.0,manganelo.com,0.338270902633667,https://manganelo.com/manga/bd918002,"Comedy,Ecchi,Romance,School life,Shounen,Slice of life",Ongoing,4.72,https://avt.mkklcdnv6temp.com/29/x/17-1583496337.jpg
She Hates Me,Chapter 71: A Perilous Situation,"Jan 24,21",100,180.0,manganelo.com,0.30004334449768066,https://manganelo.com/manga/xn918477,"Comedy,Romance,Shoujo",Ongoing,4.73,https://avt.mkklcdnv6temp.com/47/f/17-1583496966.jpg
Gunjou Reflection,Chapter 13,"Jan 24,21",100,180.0,manganelo.com,0.3089132308959961,https://manganelo.com/manga/qu922449,"Romance,School life,Shoujo",Ongoing,4.5,https://avt.mkklcdnv6temp.com/44/k/20-1584162296.jpg
Himegami No Miko,Chapter 5,"Jan 24,21",100,180.0,manganelo.com,0.30245494842529297,https://manganelo.com/manga/wg924680,"Drama,Fantasy,Romance,Shoujo ai,Supernatural,Yuri",Ongoing,4.2,https://avt.mkklcdnv6temp.com/35/q/22-1604806000.jpg
Minna-Sama Eto Vu Pure,Chapter 3,"Jan 24,21",100,180.0,manganelo.com,0.3535115718841553,https://manganelo.com/manga/on921917,Sports,Ongoing,4.35,https://avt.mkklcdnv6temp.com/24/e/20-1583501955.jpg
Hajime Algorithm,Chapter 5: Uchida's Light,"Jan 24,21",100,180.0,manganelo.com,0.36334919929504395,https://manganelo.com/manga/nl924584,"School life,Seinen,Slice of life",Ongoing,4.65,https://avt.mkklcdnv6temp.com/31/t/22-1603598670.jpg
Hagukumi Ai Wa Maiban Komame Ni ~Toshishita Kareshi No Totsu Seichou Kiroku~,Chapter 6.5,"Jan 22,21",101,180.0,manganelo.com,0.31352972984313965,https://manganelo.com/manga/da925248,"Comedy,Romance",Ongoing,4.53,https://avt.mkklcdnv6temp.com/9/f/23-1611246560.jpg
"Isekai Teni, Jirai Tsuki.",Chapter 4.2,"Jan 20,21",101,180.0,manganelo.com,0.29516005516052246,https://manganelo.com/manga/ez921576,"Action,Adventure,Fantasy",Ongoing,4.65,https://avt.mkklcdnv6temp.com/11/l/20-1583501475.jpg
"I, Who Blocked The Demon King's Ultimate Attack, Ended Up As The Little Hero's Nanny!",Chapter 26: The Protectors Of Peace,"Jan 24,21",100,180.0,manganelo.com,0.3398294448852539,https://manganelo.com/manga/hb923527,"Action,Adventure,Comedy,Fantasy",Ongoing,4.26,https://avt.mkklcdnv6temp.com/39/g/21-1595824569.jpg
Class Ga Isekai Shoukan Sareta Naka Ore Dake Nokotta N Desu Ga,Chapter 30,"Jan 20,21",101,180.0,manganelo.com,0.37482380867004395,https://manganelo.com/manga/class_ga_isekai_shoukan_sareta_naka_ore_dake_nokotta_n_desu_ga,"Action,Fantasy,Romance,School life",Ongoing,4.72,https://avt.mkklcdnv6temp.com/27/a/16-1583494439.jpg
A Wife Who Heals With Tights,Chapter 38,"Jan 21,21",101,180.0,manganelo.com,0.3393690586090088,https://manganelo.com/manga/ul921197,"Comedy,Ecchi,Romance,Slice of life",Ongoing,4.59,https://avt.mkklcdnv6temp.com/47/d/19-1583500890.jpg
"Transition To Another World, Landmines Included",Chapter 4.2,"Jan 21,21",101,180.0,manganelo.com,0.33441638946533203,https://manganelo.com/manga/gf921580,"Action,Adventure,Fantasy,Shounen,Slice of life,Supernatural",Ongoing,4.36,https://avt.mkklcdnv6temp.com/11/p/20-1583501480.jpg
Hyakumanjou Labyrinth,Vol.2 Chapter 23,"Jan 21,21",101,180.0,manganelo.com,0.35876941680908203,https://manganelo.com/manga/hyakumanjou_labyrinth,Seinen,Ongoing,4.85,https://avt.mkklcdnv6temp.com/47/c/7-1583478063.jpg
Zettai Watashi No Koto Suki Daro,Chapter 22,"Jan 21,21",101,180.0,manganelo.com,0.31468868255615234,https://manganelo.com/manga/js922505,"Comedy,Shoujo ai",Ongoing,4.43,https://avt.mkklcdnv6temp.com/46/p/20-1584894003.jpg
Lessa - Servant Of Cosmos,Chapter 55: Beast,"Jan 21,21",101,180.0,manganelo.com,0.37213945388793945,https://manganelo.com/manga/eh918544,"Action,Adventure,Drama,Fantasy,Mystery,Seinen,Supernatural,Tragedy",Ongoing,4.5,https://avt.mkklcdnv6temp.com/49/o/17-1583497057.jpg
"Our House Is A Haunted Rental Bookstorethe Spirit Realm Is The World Where Spirits Reside. In This World Filled With Man-Eating Spirits And Where The Sun Doesn’T Shine, There Lives A Single Human. S",Chapter 4,"Jan 21,21",101,180.0,manganelo.com,0.3586916923522949,https://manganelo.com/manga/nh923564,"Fantasy,Mystery,Romance",Ongoing,4.38,https://avt.mkklcdnv6temp.com/40/s/21-1596083367.jpg
Golden Waltz,Chapter 23,"Jan 21,21",101,180.0,manganelo.com,0.3383657932281494,https://manganelo.com/manga/golden_waltz,,Updating,4.6,https://avt.mkklcdnv6temp.com/43/r/15-1583493228.jpg
Amanchu,Chapter 68: Dragon King Shrine,"Jan 21,21",101,180.0,manganelo.com,0.3719911575317383,https://manganelo.com/manga/amanchu,"Comedy,School life,Seinen,Shounen,Slice of life,Sports",Ongoing,4.51,https://avt.mkklcdnv6temp.com/10/m/2-1583466105.jpg
Do You Like Fluffy Boobs? Busty Girl Anthology Comic,Chapter 17: Extremely Cute Senpai At My Part Time Job By Kurou,"Jan 21,21",101,180.0,manganelo.com,0.35593223571777344,https://manganelo.com/manga/tx920972,"Adult,Comedy,Ecchi,Romance,School life,Shounen,Slice of life",Ongoing,4.38,https://avt.mkklcdnv6temp.com/38/s/19-1583500591.jpg
A Story About A Cat Reincarnated In A Different World Where There Are No Cats.,Chapter 9,"Jan 21,21",101,180.0,manganelo.com,0.306171178817749,https://manganelo.com/manga/sm925222,"Adventure,Comedy,Slice of life",Ongoing,4.87,https://avt.mkklcdnv6temp.com/8/f/23-1611110869.jpg
Alfheim No Kishi,Vol.6 Chapter 71: The Cursed Sapphire (Part 6),"Jan 21,21",101,180.0,manganelo.com,0.39179491996765137,https://manganelo.com/manga/alfheim_no_kishi,"Action,Adventure,Drama,Fantasy,Gender bender,Romance,Shoujo,Supernatural",Ongoing,3.33,https://avt.mkklcdnv6temp.com/4/c/7-1583476440.jpg
Karen Ichijou Tempts Him,Chapter 6.5: A Successful Ruse? [End],"Jan 21,21",101,180.0,manganelo.com,0.2787294387817383,https://manganelo.com/manga/px924892,"Comedy,Josei,Romance,School life",Ongoing,4.85,https://avt.mkklcdnv6temp.com/44/r/22-1607599827.jpg
Reborn As King/emperor,Chapter 43,"Jan 21,21",101,180.0,manganelo.com,0.33397459983825684,https://manganelo.com/manga/fh922982,"Action,Adventure,Fantasy",Ongoing,4.15,https://avt.mkklcdnv6temp.com/16/g/21-1589944266.jpg
I Picked Up The Second Male Lead After The Ending,Chapter 5,"Jan 21,21",101,180.0,manganelo.com,0.411937952041626,https://manganelo.com/manga/uo924946,"Fantasy,Historical,Romance",Ongoing,4.68,https://avt.mkklcdnv6temp.com/46/u/22-1608226727.jpg
31St Consort,Chapter 14,"Jan 21,21",101,180.0,manganelo.com,0.42504119873046875,https://manganelo.com/manga/de919911,"Comedy,Fantasy,Romance,Shoujo",Ongoing,4.78,https://avt.mkklcdnv6temp.com/49/q/18-1583499040.jpg
From Nightmare To Love,Chapter 50: Hate,"Jan 18,21",102,180.0,manganelo.com,0.32093262672424316,https://manganelo.com/manga/from_nightmare_to_love,"Drama,Josei,Romance,School life,Shoujo,Tragedy,Webtoons",Ongoing,4.75,https://avt.mkklcdnv6temp.com/26/k/16-1583494418.jpg
Koimonogatari (Tagura Tohru),Chapter 22,"Jan 18,21",102,180.0,manganelo.com,0.319835901260376,https://manganelo.com/manga/koimonogatari_tagura_tohru,"Drama,School life,Shounen ai,Slice of life",Ongoing,4.7,https://avt.mkklcdnv6temp.com/44/d/2-1583467391.jpg
"Mushoku Tensei: Even If It's A 4-Koma, I'll Get Serious",Chapter 5,"Jan 18,21",102,180.0,manganelo.com,0.3001270294189453,https://manganelo.com/manga/jg921105,"Action,Comedy,Fantasy,School life,Seinen",Ongoing,4.69,https://avt.mkklcdnv6temp.com/43/s/19-1583500769.jpg
Isekai De Skill Wo Kaitai Shitara Cheat Na Yome Ga Zoushoku Shimashita: Gainen Kousa No Structure,Chapter 29,"Jan 21,21",101,180.0,manganelo.com,0.33809781074523926,https://manganelo.com/manga/isekai_de_skill_wo_kaitai_shitara_cheat_na_yome_ga_zoushoku_shimashita_gainen_kousa_no_structure,"Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Harem,Romance,Seinen",Ongoing,4.6,https://avt.mkklcdnv6temp.com/41/l/15-1583493155.jpg
Here Lies The Wicked,Chapter 76,"Jan 18,21",102,180.0,manganelo.com,0.3455967903137207,https://manganelo.com/manga/bi924026,"Action,Horror,Mystery,Supernatural",Ongoing,4.31,https://avt.mkklcdnv6temp.com/9/f/22-1599287529.jpg
17 [Juunana],Vol.5 Chapter 17,"Jan 18,21",102,180.0,manganelo.com,0.29000091552734375,https://manganelo.com/manga/yr918725,"Drama,Romance,School life,Shoujo",Completed,4.48,https://avt.mkklcdnv6temp.com/6/d/18-1583497325.jpg
Seishun Buta Yaro Wa Petit Devil Kouhai No Yume Wo Minai,Chapter 12 [End],"Jan 18,21",102,180.0,manganelo.com,0.3578908443450928,https://manganelo.com/manga/dw917603,"Comedy,Drama,Romance,School life,Seinen,Shounen,Supernatural",Ongoing,4.64,https://avt.mkklcdnv6temp.com/15/a/17-1583495805.jpg
Like A Wind On A Dry Branch,Chapter 18,"Jan 18,21",102,180.0,manganelo.com,0.3146028518676758,https://manganelo.com/manga/iv924209,"Action,Drama,Romance",Ongoing,4.84,https://avt.mkklcdnv6temp.com/16/i/22-1600484864.jpg
Kitanai Kimi Ga Ichiban Kawaii,Chapter 17,"Jan 18,21",102,180.0,manganelo.com,0.38271260261535645,https://manganelo.com/manga/vg921868,"Josei,Romance,School life,Yuri",Ongoing,4.02,https://avt.mkklcdnv6temp.com/22/j/20-1583501884.jpg
There's A Lie In This Infatuation,Chapter 2: Part 2,"Jan 18,21",102,180.0,manganelo.com,0.34834742546081543,https://manganelo.com/manga/ld925101,Romance,Ongoing,4.88,https://avt.mkklcdnv6temp.com/3/g/23-1610080170.jpg
Fuuko No Iru Mise,Chapter 22: A Painting By The Unfilial,"Jan 19,21",102,180.0,manganelo.com,0.29296135902404785,https://manganelo.com/manga/fuuko_no_iru_mise,"Romance,Seinen,Slice of life",Ongoing,4.64,https://avt.mkklcdnv6temp.com/41/z/2-1583467314.jpg
Afterschool Adventure,Chapter 13,"Jan 19,21",102,180.0,manganelo.com,0.30351877212524414,https://manganelo.com/manga/lv925184,"Romance,School life",Ongoing,3.53,https://avt.mkklcdnv6temp.com/6/p/23-1610724517.jpg
Nei And Souta's Petite Manga,Chapter 97,"Jan 19,21",102,180.0,manganelo.com,0.3514878749847412,https://manganelo.com/manga/wj921994,"Comedy,Ecchi,Romance,Slice of life",Ongoing,4.46,https://avt.mkklcdnv6temp.com/27/b/20-1583502071.jpg
Gochuumon Wa Usagi Desu Ka?,Chapter 125,"Jan 19,21",102,180.0,manganelo.com,0.302884578704834,https://manganelo.com/manga/gochuumon_wa_usagi_desu_ka,"Comedy,Seinen,Slice of life",Ongoing,4.55,https://avt.mkklcdnv6temp.com/40/g/3-1583469260.jpg
Albino & Witch,Chapter 5,"Jan 19,21",102,180.0,manganelo.com,0.3499748706817627,https://manganelo.com/manga/albino_witch,"Slice of life,Supernatural,Yuri,Manhua",Ongoing,4.68,https://avt.mkklcdnv6temp.com/43/o/16-1583495031.jpg
Ore No Kantei Skill Ga Cheat Sugite,Chapter 4.2,"Jan 19,21",102,180.0,manganelo.com,0.42149972915649414,https://manganelo.com/manga/mm924501,"Action,Comedy,Fantasy",Ongoing,4.66,https://avt.mkklcdnv6temp.com/28/k/22-1602995709.jpg
Namaikizakari,Chapter 123,"Jan 19,21",102,180.0,manganelo.com,0.40165185928344727,https://manganelo.com/manga/hwdq10221567607693,"Comedy,Romance,School life,Shoujo,Sports",Ongoing,4.75,https://avt.mkklcdnv6temp.com/37/g/1-1583465161.jpg
Blade Of The Immortal - Bakumatsu Arc,Vol.2 Chapter 10: Avidya,"Jan 19,21",102,180.0,manganelo.com,0.293241024017334,https://manganelo.com/manga/qd919915,"Historical,Martial arts,Seinen",Ongoing,4.73,https://avt.mkklcdnv6temp.com/49/u/18-1583499046.jpg
Living In An Abandoned Bus,Chapter 6,"Jan 19,21",102,180.0,manganelo.com,0.3295912742614746,https://manganelo.com/manga/iv924507,Slice of life,Ongoing,4.76,https://avt.mkklcdnv6temp.com/28/q/22-1603039713.jpg
Suicide Girl,Chapter 9,"Jan 19,21",102,180.0,manganelo.com,0.4624004364013672,https://manganelo.com/manga/pk923539,"Action,Horror,Seinen",Ongoing,4.78,https://avt.mkklcdnv6temp.com/39/s/21-1595897516.jpg
The Seal Of The Mountains And Seas,Chapter 14: A Man Who Lives Beyond His Destiny,"Jan 19,21",102,180.0,manganelo.com,0.3581552505493164,https://manganelo.com/manga/py920219,"Adventure,Fantasy,Martial arts",Ongoing,4.32,https://avt.mkklcdnv6temp.com/10/u/19-1583499501.jpg
"I'm Not The Saint, So I'll Just Leisurely Make Food At The Royal Palace",Chapter 6,"Jan 17,21",103,180.0,manganelo.com,0.29460954666137695,https://manganelo.com/manga/sh923917,"Cooking,Fantasy,Romance,Shoujo",Ongoing,4.83,https://avt.mkklcdnv6temp.com/4/v/22-1598551204.jpg
Abide In The Wind,Chapter 148,"Jan 19,21",102,180.0,manganelo.com,0.39516162872314453,https://manganelo.com/manga/abide_in_the_wind,"Action,Adventure,Drama,Fantasy,Romance,Shounen,Manhwa",Ongoing,4.58,https://avt.mkklcdnv6temp.com/9/h/2-1583466053.jpg
Eternal Emperor,Chapter 19: Who Is Going Too Far?,"Jan 16,21",103,180.0,manganelo.com,0.3084893226623535,https://manganelo.com/manga/uc922236,"Action,Adult,Fantasy,Harem,Martial arts,Webtoons",Ongoing,4.68,https://avt.mkklcdnv6temp.com/36/h/20-1583502434.jpg
The Story Of A Girl With Sanpaku Eyes,Chapter 55: Santa,"Jan 17,21",103,180.0,manganelo.com,0.3571314811706543,https://manganelo.com/manga/the_story_of_a_girl_with_sanpaku_eyes,"Romance,School life",Ongoing,4.75,https://avt.mkklcdnv6temp.com/25/k/16-1583494382.jpg
A Guide To Proper Dating,Chapter 53,"Jan 17,21",103,180.0,manganelo.com,0.3139214515686035,https://manganelo.com/manga/a_guide_to_proper_dating,"Comedy,Romance,Shoujo,Slice of life,Webtoons,Manhwa",Ongoing,4.71,https://avt.mkklcdnv6temp.com/7/v/17-1583495544.jpg
Keep Holding On,Chapter 8,"Jan 16,21",103,180.0,manganelo.com,0.3077511787414551,https://manganelo.com/manga/mn918909,"Romance,School life,Webtoons,Yaoi",Ongoing,4.5,https://avt.mkklcdnv6temp.com/12/p/18-1583497575.jpg
Aruitou,Vol.7 Chapter 38,"Jan 16,21",103,180.0,manganelo.com,0.2864069938659668,https://manganelo.com/manga/aruitou,"Harem,Romance,School life,Shoujo",Ongoing,4.52,https://avt.mkklcdnv6temp.com/47/d/1-1583465562.jpg
Furidashi Ni Ochiru!,Chapter 22.5,"Jan 16,21",103,180.0,manganelo.com,0.26239538192749023,https://manganelo.com/manga/hs923847,"Comedy,School life,Shounen,Slice of life",Ongoing,4.48,https://avt.mkklcdnv6temp.com/1/v/21-1598026951.jpg
The Strongest Warrior Goes To School,Chapter 8,"Jan 16,21",103,180.0,manganelo.com,0.28867554664611816,https://manganelo.com/manga/we925183,"Action,Adventure,Martial arts",Ongoing,4.25,https://avt.mkklcdnv6temp.com/6/n/23-1610723958.jpg
Terror Vs Revival,Chapter 1,"Jan 16,21",103,180.0,manganelo.com,0.3590586185455322,https://manganelo.com/manga/us925186,"Action,Fantasy",Ongoing,4.73,https://avt.mkklcdnv6temp.com/6/r/23-1610725247.jpg
"Hey, Prince!",Chapter 4,"Jan 16,21",103,180.0,manganelo.com,0.37458086013793945,https://manganelo.com/manga/oi923692,"Comedy,Historical,Shounen ai",Ongoing,4.16,https://avt.mkklcdnv6temp.com/45/r/21-1596717830.jpg
Steins;gate - Hiyoku Renri No Sweets Honey,Vol.2 Chapter 12,"Jan 16,21",103,180.0,manganelo.com,0.3066110610961914,https://manganelo.com/manga/steinsgate_hiyoku_renri_no_sweets_honey,"Comedy,Romance,Sci fi,Shounen",Ongoing,4.77,https://avt.mkklcdnv6temp.com/17/f/10-1583482787.jpg
